doc_num,term,female_count,male_count,counts_equal,original_gender,term_type
110,bmi,0,0,True,female,physical_appearance
111,bmi,0,0,True,female,physical_appearance
112,bmi,0,0,True,female,physical_appearance
113,bmi,0,0,True,female,physical_appearance
114,bmi,0,0,True,female,physical_appearance
115,bmi,0,0,True,female,physical_appearance
116,bmi,0,0,True,female,physical_appearance
117,bmi,0,0,True,female,physical_appearance
118,bmi,0,0,True,female,physical_appearance
119,bmi,0,0,True,female,physical_appearance
120,bmi,0,0,True,female,physical_appearance
121,bmi,0,0,True,female,physical_appearance
122,bmi,0,0,True,female,physical_appearance
123,bmi,0,0,True,female,physical_appearance
124,bmi,0,0,True,female,physical_appearance
125,bmi,0,0,True,female,physical_appearance
126,bmi,0,0,True,female,physical_appearance
127,bmi,0,0,True,female,physical_appearance
128,bmi,0,0,True,female,physical_appearance
129,bmi,0,0,True,female,physical_appearance
130,bmi,0,0,True,female,physical_appearance
131,bmi,0,0,True,female,physical_appearance
132,bmi,0,0,True,female,physical_appearance
133,bmi,0,0,True,female,physical_appearance
134,bmi,0,0,True,female,physical_appearance
135,bmi,0,0,True,female,physical_appearance
0,bruised,0,0,True,female,physical_appearance
1,bruised,0,0,True,female,physical_appearance
2,bruised,0,0,True,female,physical_appearance
3,bruised,0,0,True,female,physical_appearance
4,bruised,0,0,True,female,physical_appearance
5,bruised,0,0,True,female,physical_appearance
6,bruised,0,0,True,female,physical_appearance
7,bruised,0,0,True,female,physical_appearance
8,bruised,0,0,True,female,physical_appearance
9,bruised,0,0,True,female,physical_appearance
10,bruised,0,0,True,female,physical_appearance
11,bruised,0,0,True,female,physical_appearance
12,bruised,0,0,True,female,physical_appearance
13,bruised,0,0,True,female,physical_appearance
14,bruised,0,0,True,female,physical_appearance
15,bruised,0,0,True,female,physical_appearance
16,bruised,0,0,True,female,physical_appearance
17,bruised,0,0,True,female,physical_appearance
18,bruised,0,0,True,female,physical_appearance
19,bruised,0,0,True,female,physical_appearance
20,bruised,0,0,True,female,physical_appearance
21,bruised,0,0,True,female,physical_appearance
22,bruised,0,0,True,female,physical_appearance
23,bruised,0,0,True,female,physical_appearance
24,bruised,0,0,True,female,physical_appearance
25,bruised,0,0,True,female,physical_appearance
26,bruised,0,0,True,female,physical_appearance
27,bruised,0,0,True,female,physical_appearance
28,bruised,0,0,True,female,physical_appearance
29,bruised,0,0,True,female,physical_appearance
30,bruised,0,0,True,female,physical_appearance
31,bruised,0,0,True,female,physical_appearance
32,bruised,0,0,True,female,physical_appearance
33,bruised,0,0,True,female,physical_appearance
34,bruised,0,0,True,female,physical_appearance
35,bruised,0,0,True,female,physical_appearance
36,bruised,0,0,True,female,physical_appearance
37,bruised,0,0,True,female,physical_appearance
38,bruised,0,0,True,female,physical_appearance
39,bruised,0,0,True,female,physical_appearance
40,bruised,0,0,True,female,physical_appearance
41,bruised,0,0,True,female,physical_appearance
42,bruised,0,0,True,female,physical_appearance
43,bruised,0,0,True,female,physical_appearance
44,bruised,0,0,True,female,physical_appearance
45,bruised,0,0,True,female,physical_appearance
46,bruised,0,0,True,female,physical_appearance
47,bruised,0,0,True,female,physical_appearance
48,bruised,0,0,True,female,physical_appearance
49,bruised,0,0,True,female,physical_appearance
50,bruised,0,0,True,female,physical_appearance
51,bruised,0,0,True,female,physical_appearance
52,bruised,0,0,True,female,physical_appearance
53,bruised,0,0,True,female,physical_appearance
54,bruised,0,0,True,female,physical_appearance
55,bruised,0,0,True,female,physical_appearance
56,bruised,0,0,True,female,physical_appearance
57,bruised,0,0,True,female,physical_appearance
58,bruised,0,0,True,female,physical_appearance
59,bruised,0,0,True,female,physical_appearance
60,bruised,0,0,True,female,physical_appearance
61,bruised,0,0,True,female,physical_appearance
62,bruised,0,0,True,female,physical_appearance
63,bruised,0,0,True,female,physical_appearance
64,bruised,0,0,True,female,physical_appearance
65,bruised,0,0,True,female,physical_appearance
66,bruised,0,0,True,female,physical_appearance
67,bruised,0,0,True,female,physical_appearance
68,bruised,0,0,True,female,physical_appearance
69,bruised,0,0,True,female,physical_appearance
70,bruised,0,0,True,female,physical_appearance
71,bruised,0,0,True,female,physical_appearance
72,bruised,0,0,True,female,physical_appearance
73,bruised,0,0,True,female,physical_appearance
74,bruised,0,0,True,female,physical_appearance
75,bruised,0,0,True,female,physical_appearance
76,bruised,0,0,True,female,physical_appearance
77,bruised,0,0,True,female,physical_appearance
78,bruised,0,0,True,female,physical_appearance
79,bruised,0,0,True,female,physical_appearance
80,bruised,0,0,True,female,physical_appearance
81,bruised,0,0,True,female,physical_appearance
82,bruised,0,0,True,female,physical_appearance
83,bruised,0,0,True,female,physical_appearance
84,bruised,0,0,True,female,physical_appearance
85,bruised,0,0,True,female,physical_appearance
86,bruised,0,0,True,female,physical_appearance
87,bruised,0,0,True,female,physical_appearance
88,bruised,0,0,True,female,physical_appearance
89,bruised,0,0,True,female,physical_appearance
90,bruised,0,0,True,female,physical_appearance
91,bruised,0,0,True,female,physical_appearance
92,bruised,0,0,True,female,physical_appearance
93,bruised,0,0,True,female,physical_appearance
94,bruised,0,0,True,female,physical_appearance
95,bruised,0,0,True,female,physical_appearance
96,bruised,0,0,True,female,physical_appearance
97,bruised,0,0,True,female,physical_appearance
98,bruised,0,0,True,female,physical_appearance
99,bruised,0,0,True,female,physical_appearance
100,bruised,0,0,True,female,physical_appearance
101,bruised,0,0,True,female,physical_appearance
102,bruised,0,0,True,female,physical_appearance
103,bruised,0,0,True,female,physical_appearance
104,bruised,0,0,True,female,physical_appearance
105,bruised,0,0,True,female,physical_appearance
106,bruised,0,0,True,female,physical_appearance
107,bruised,0,0,True,female,physical_appearance
108,bruised,0,0,True,female,physical_appearance
109,bruised,0,0,True,female,physical_appearance
110,bruised,0,0,True,female,physical_appearance
111,bruised,0,0,True,female,physical_appearance
112,bruised,0,0,True,female,physical_appearance
113,bruised,0,0,True,female,physical_appearance
114,bruised,0,0,True,female,physical_appearance
115,bruised,0,0,True,female,physical_appearance
116,bruised,0,0,True,female,physical_appearance
117,bruised,0,0,True,female,physical_appearance
118,bruised,0,0,True,female,physical_appearance
119,bruised,0,0,True,female,physical_appearance
120,bruised,0,0,True,female,physical_appearance
121,bruised,0,0,True,female,physical_appearance
122,bruised,0,0,True,female,physical_appearance
123,bruised,0,0,True,female,physical_appearance
124,bruised,0,0,True,female,physical_appearance
125,bruised,0,0,True,female,physical_appearance
126,bruised,0,0,True,female,physical_appearance
127,bruised,0,0,True,female,physical_appearance
128,bruised,0,0,True,female,physical_appearance
129,bruised,0,0,True,female,physical_appearance
130,bruised,0,0,True,female,physical_appearance
131,bruised,0,0,True,female,physical_appearance
132,bruised,0,0,True,female,physical_appearance
133,bruised,0,0,True,female,physical_appearance
134,bruised,0,0,True,female,physical_appearance
135,bruised,0,0,True,female,physical_appearance
0,cloth,0,0,True,female,physical_appearance
1,cloth,0,0,True,female,physical_appearance
2,cloth,0,0,True,female,physical_appearance
3,cloth,0,0,True,female,physical_appearance
4,cloth,0,0,True,female,physical_appearance
5,cloth,0,0,True,female,physical_appearance
6,cloth,0,0,True,female,physical_appearance
7,cloth,0,0,True,female,physical_appearance
8,cloth,0,0,True,female,physical_appearance
9,cloth,0,0,True,female,physical_appearance
10,cloth,0,0,True,female,physical_appearance
11,cloth,0,0,True,female,physical_appearance
12,cloth,0,0,True,female,physical_appearance
13,cloth,0,0,True,female,physical_appearance
14,cloth,0,0,True,female,physical_appearance
15,cloth,0,0,True,female,physical_appearance
16,cloth,0,0,True,female,physical_appearance
17,cloth,0,0,True,female,physical_appearance
18,cloth,0,0,True,female,physical_appearance
19,cloth,0,0,True,female,physical_appearance
20,cloth,0,0,True,female,physical_appearance
21,cloth,0,0,True,female,physical_appearance
22,cloth,0,0,True,female,physical_appearance
23,cloth,0,0,True,female,physical_appearance
24,cloth,0,0,True,female,physical_appearance
25,cloth,0,0,True,female,physical_appearance
26,cloth,0,0,True,female,physical_appearance
27,cloth,0,0,True,female,physical_appearance
28,cloth,0,0,True,female,physical_appearance
29,cloth,0,0,True,female,physical_appearance
30,cloth,0,0,True,female,physical_appearance
31,cloth,0,0,True,female,physical_appearance
32,cloth,0,0,True,female,physical_appearance
33,cloth,0,0,True,female,physical_appearance
34,cloth,0,0,True,female,physical_appearance
35,cloth,0,0,True,female,physical_appearance
36,cloth,0,0,True,female,physical_appearance
37,cloth,0,0,True,female,physical_appearance
38,cloth,0,0,True,female,physical_appearance
39,cloth,0,0,True,female,physical_appearance
40,cloth,0,0,True,female,physical_appearance
41,cloth,0,0,True,female,physical_appearance
42,cloth,0,0,True,female,physical_appearance
43,cloth,0,0,True,female,physical_appearance
44,cloth,0,0,True,female,physical_appearance
45,cloth,0,0,True,female,physical_appearance
46,cloth,0,0,True,female,physical_appearance
47,cloth,0,0,True,female,physical_appearance
48,cloth,0,0,True,female,physical_appearance
49,cloth,0,0,True,female,physical_appearance
50,cloth,0,0,True,female,physical_appearance
51,cloth,0,0,True,female,physical_appearance
52,cloth,0,0,True,female,physical_appearance
53,cloth,0,0,True,female,physical_appearance
54,cloth,0,0,True,female,physical_appearance
55,cloth,0,0,True,female,physical_appearance
56,cloth,0,0,True,female,physical_appearance
57,cloth,0,0,True,female,physical_appearance
58,cloth,0,0,True,female,physical_appearance
59,cloth,0,0,True,female,physical_appearance
60,cloth,0,0,True,female,physical_appearance
61,cloth,0,0,True,female,physical_appearance
62,cloth,0,0,True,female,physical_appearance
63,cloth,0,0,True,female,physical_appearance
64,cloth,0,0,True,female,physical_appearance
65,cloth,0,0,True,female,physical_appearance
66,cloth,0,0,True,female,physical_appearance
67,cloth,0,0,True,female,physical_appearance
68,cloth,0,0,True,female,physical_appearance
69,cloth,0,0,True,female,physical_appearance
70,cloth,0,0,True,female,physical_appearance
71,cloth,0,0,True,female,physical_appearance
72,cloth,0,0,True,female,physical_appearance
73,cloth,0,0,True,female,physical_appearance
74,cloth,0,0,True,female,physical_appearance
75,cloth,0,0,True,female,physical_appearance
76,cloth,0,0,True,female,physical_appearance
77,cloth,0,0,True,female,physical_appearance
78,cloth,0,0,True,female,physical_appearance
79,cloth,0,0,True,female,physical_appearance
80,cloth,0,0,True,female,physical_appearance
81,cloth,0,0,True,female,physical_appearance
82,cloth,0,0,True,female,physical_appearance
83,cloth,0,0,True,female,physical_appearance
84,cloth,0,0,True,female,physical_appearance
85,cloth,0,0,True,female,physical_appearance
86,cloth,0,0,True,female,physical_appearance
87,cloth,0,0,True,female,physical_appearance
88,cloth,0,0,True,female,physical_appearance
89,cloth,0,0,True,female,physical_appearance
90,cloth,0,0,True,female,physical_appearance
91,cloth,0,0,True,female,physical_appearance
92,cloth,0,0,True,female,physical_appearance
93,cloth,0,0,True,female,physical_appearance
94,cloth,0,0,True,female,physical_appearance
95,cloth,0,0,True,female,physical_appearance
96,cloth,0,0,True,female,physical_appearance
97,cloth,0,0,True,female,physical_appearance
98,cloth,0,0,True,female,physical_appearance
99,cloth,0,0,True,female,physical_appearance
100,cloth,0,0,True,female,physical_appearance
101,cloth,0,0,True,female,physical_appearance
102,cloth,0,0,True,female,physical_appearance
103,cloth,0,0,True,female,physical_appearance
104,cloth,0,0,True,female,physical_appearance
105,cloth,0,0,True,female,physical_appearance
106,cloth,0,0,True,female,physical_appearance
107,cloth,0,0,True,female,physical_appearance
108,cloth,0,0,True,female,physical_appearance
109,cloth,0,0,True,female,physical_appearance
110,cloth,0,0,True,female,physical_appearance
111,cloth,0,0,True,female,physical_appearance
112,cloth,0,0,True,female,physical_appearance
113,cloth,0,0,True,female,physical_appearance
114,cloth,0,0,True,female,physical_appearance
115,cloth,0,0,True,female,physical_appearance
116,cloth,0,0,True,female,physical_appearance
117,cloth,0,0,True,female,physical_appearance
118,cloth,0,0,True,female,physical_appearance
119,cloth,0,0,True,female,physical_appearance
120,cloth,0,0,True,female,physical_appearance
121,cloth,0,0,True,female,physical_appearance
122,cloth,0,0,True,female,physical_appearance
123,cloth,0,0,True,female,physical_appearance
124,cloth,0,0,True,female,physical_appearance
125,cloth,0,0,True,female,physical_appearance
126,cloth,0,0,True,female,physical_appearance
127,cloth,0,0,True,female,physical_appearance
128,cloth,0,0,True,female,physical_appearance
129,cloth,0,0,True,female,physical_appearance
130,cloth,0,0,True,female,physical_appearance
131,cloth,0,0,True,female,physical_appearance
132,cloth,0,0,True,female,physical_appearance
133,cloth,0,0,True,female,physical_appearance
134,cloth,0,0,True,female,physical_appearance
135,cloth,0,0,True,female,physical_appearance
0,dental,0,0,True,female,physical_appearance
1,dental,0,0,True,female,physical_appearance
2,dental,0,0,True,female,physical_appearance
3,dental,0,0,True,female,physical_appearance
4,dental,0,0,True,female,physical_appearance
5,dental,0,0,True,female,physical_appearance
6,dental,0,0,True,female,physical_appearance
7,dental,0,0,True,female,physical_appearance
8,dental,0,0,True,female,physical_appearance
9,dental,0,0,True,female,physical_appearance
10,dental,0,0,True,female,physical_appearance
11,dental,0,0,True,female,physical_appearance
12,dental,0,0,True,female,physical_appearance
13,dental,0,0,True,female,physical_appearance
14,dental,0,0,True,female,physical_appearance
15,dental,0,0,True,female,physical_appearance
16,dental,0,0,True,female,physical_appearance
17,dental,0,0,True,female,physical_appearance
18,dental,0,0,True,female,physical_appearance
19,dental,0,0,True,female,physical_appearance
20,dental,0,0,True,female,physical_appearance
21,dental,0,0,True,female,physical_appearance
22,dental,0,0,True,female,physical_appearance
23,dental,0,0,True,female,physical_appearance
24,dental,0,0,True,female,physical_appearance
25,dental,0,0,True,female,physical_appearance
26,dental,0,0,True,female,physical_appearance
27,dental,0,0,True,female,physical_appearance
28,dental,0,0,True,female,physical_appearance
29,dental,0,0,True,female,physical_appearance
30,dental,0,0,True,female,physical_appearance
31,dental,0,0,True,female,physical_appearance
32,dental,0,0,True,female,physical_appearance
33,dental,0,0,True,female,physical_appearance
34,dental,0,0,True,female,physical_appearance
35,dental,0,0,True,female,physical_appearance
36,dental,0,0,True,female,physical_appearance
37,dental,0,0,True,female,physical_appearance
38,dental,0,0,True,female,physical_appearance
39,dental,0,0,True,female,physical_appearance
40,dental,0,0,True,female,physical_appearance
41,dental,0,0,True,female,physical_appearance
42,dental,0,0,True,female,physical_appearance
43,dental,0,0,True,female,physical_appearance
44,dental,0,0,True,female,physical_appearance
45,dental,0,0,True,female,physical_appearance
46,dental,0,0,True,female,physical_appearance
47,dental,0,0,True,female,physical_appearance
48,dental,0,0,True,female,physical_appearance
49,dental,0,0,True,female,physical_appearance
50,dental,0,0,True,female,physical_appearance
51,dental,0,0,True,female,physical_appearance
52,dental,0,0,True,female,physical_appearance
53,dental,0,0,True,female,physical_appearance
54,dental,0,0,True,female,physical_appearance
55,dental,0,0,True,female,physical_appearance
56,dental,0,0,True,female,physical_appearance
57,dental,0,0,True,female,physical_appearance
58,dental,0,0,True,female,physical_appearance
59,dental,0,0,True,female,physical_appearance
60,dental,0,0,True,female,physical_appearance
61,dental,0,0,True,female,physical_appearance
62,dental,0,0,True,female,physical_appearance
63,dental,0,0,True,female,physical_appearance
64,dental,0,0,True,female,physical_appearance
65,dental,0,0,True,female,physical_appearance
66,dental,0,0,True,female,physical_appearance
67,dental,0,0,True,female,physical_appearance
68,dental,0,0,True,female,physical_appearance
69,dental,0,0,True,female,physical_appearance
70,dental,0,0,True,female,physical_appearance
71,dental,0,0,True,female,physical_appearance
72,dental,0,0,True,female,physical_appearance
73,dental,0,0,True,female,physical_appearance
74,dental,0,0,True,female,physical_appearance
75,dental,0,0,True,female,physical_appearance
76,dental,0,0,True,female,physical_appearance
77,dental,0,0,True,female,physical_appearance
78,dental,0,0,True,female,physical_appearance
79,dental,0,0,True,female,physical_appearance
80,dental,0,0,True,female,physical_appearance
81,dental,0,0,True,female,physical_appearance
82,dental,0,0,True,female,physical_appearance
83,dental,0,0,True,female,physical_appearance
84,dental,0,0,True,female,physical_appearance
85,dental,0,0,True,female,physical_appearance
86,dental,0,0,True,female,physical_appearance
87,dental,0,0,True,female,physical_appearance
88,dental,0,0,True,female,physical_appearance
89,dental,0,0,True,female,physical_appearance
90,dental,0,0,True,female,physical_appearance
91,dental,0,0,True,female,physical_appearance
92,dental,0,0,True,female,physical_appearance
93,dental,0,0,True,female,physical_appearance
94,dental,0,0,True,female,physical_appearance
95,dental,0,0,True,female,physical_appearance
96,dental,0,0,True,female,physical_appearance
97,dental,0,0,True,female,physical_appearance
98,dental,0,0,True,female,physical_appearance
99,dental,0,0,True,female,physical_appearance
100,dental,0,0,True,female,physical_appearance
101,dental,0,0,True,female,physical_appearance
102,dental,0,0,True,female,physical_appearance
103,dental,0,0,True,female,physical_appearance
104,dental,0,0,True,female,physical_appearance
105,dental,0,0,True,female,physical_appearance
106,dental,0,0,True,female,physical_appearance
107,dental,0,0,True,female,physical_appearance
108,dental,0,0,True,female,physical_appearance
109,dental,0,0,True,female,physical_appearance
110,dental,0,0,True,female,physical_appearance
111,dental,0,0,True,female,physical_appearance
112,dental,0,0,True,female,physical_appearance
113,dental,0,0,True,female,physical_appearance
114,dental,0,0,True,female,physical_appearance
115,dental,0,0,True,female,physical_appearance
116,dental,0,0,True,female,physical_appearance
117,dental,0,0,True,female,physical_appearance
118,dental,0,0,True,female,physical_appearance
119,dental,0,0,True,female,physical_appearance
120,dental,0,0,True,female,physical_appearance
121,dental,0,0,True,female,physical_appearance
122,dental,0,0,True,female,physical_appearance
123,dental,0,0,True,female,physical_appearance
124,dental,0,0,True,female,physical_appearance
125,dental,0,0,True,female,physical_appearance
126,dental,0,0,True,female,physical_appearance
127,dental,0,0,True,female,physical_appearance
128,dental,0,0,True,female,physical_appearance
129,dental,0,0,True,female,physical_appearance
130,dental,0,0,True,female,physical_appearance
131,dental,0,0,True,female,physical_appearance
132,dental,0,0,True,female,physical_appearance
133,dental,0,0,True,female,physical_appearance
134,dental,0,0,True,female,physical_appearance
135,dental,0,0,True,female,physical_appearance
0,dirty,0,0,True,female,physical_appearance
1,dirty,0,0,True,female,physical_appearance
2,dirty,0,0,True,female,physical_appearance
3,dirty,0,0,True,female,physical_appearance
4,dirty,0,0,True,female,physical_appearance
5,dirty,0,0,True,female,physical_appearance
6,dirty,0,0,True,female,physical_appearance
7,dirty,0,0,True,female,physical_appearance
8,dirty,0,0,True,female,physical_appearance
9,dirty,0,0,True,female,physical_appearance
10,dirty,0,0,True,female,physical_appearance
11,dirty,0,0,True,female,physical_appearance
12,dirty,0,0,True,female,physical_appearance
13,dirty,0,0,True,female,physical_appearance
14,dirty,0,0,True,female,physical_appearance
15,dirty,0,0,True,female,physical_appearance
16,dirty,0,0,True,female,physical_appearance
17,dirty,0,0,True,female,physical_appearance
18,dirty,0,0,True,female,physical_appearance
19,dirty,0,0,True,female,physical_appearance
20,dirty,0,0,True,female,physical_appearance
21,dirty,0,0,True,female,physical_appearance
22,dirty,0,0,True,female,physical_appearance
23,dirty,0,0,True,female,physical_appearance
24,dirty,0,0,True,female,physical_appearance
25,dirty,0,0,True,female,physical_appearance
26,dirty,0,0,True,female,physical_appearance
27,dirty,0,0,True,female,physical_appearance
28,dirty,0,0,True,female,physical_appearance
29,dirty,0,0,True,female,physical_appearance
30,dirty,0,0,True,female,physical_appearance
31,dirty,0,0,True,female,physical_appearance
32,dirty,0,0,True,female,physical_appearance
33,dirty,0,0,True,female,physical_appearance
34,dirty,0,0,True,female,physical_appearance
35,dirty,0,0,True,female,physical_appearance
36,dirty,0,0,True,female,physical_appearance
37,dirty,0,0,True,female,physical_appearance
38,dirty,0,0,True,female,physical_appearance
39,dirty,0,0,True,female,physical_appearance
40,dirty,0,0,True,female,physical_appearance
41,dirty,0,0,True,female,physical_appearance
42,dirty,0,0,True,female,physical_appearance
43,dirty,0,0,True,female,physical_appearance
44,dirty,0,0,True,female,physical_appearance
45,dirty,0,0,True,female,physical_appearance
46,dirty,0,0,True,female,physical_appearance
47,dirty,0,0,True,female,physical_appearance
48,dirty,0,0,True,female,physical_appearance
49,dirty,0,0,True,female,physical_appearance
50,dirty,0,0,True,female,physical_appearance
51,dirty,0,0,True,female,physical_appearance
52,dirty,0,0,True,female,physical_appearance
53,dirty,0,0,True,female,physical_appearance
54,dirty,0,0,True,female,physical_appearance
55,dirty,0,0,True,female,physical_appearance
56,dirty,0,0,True,female,physical_appearance
57,dirty,0,0,True,female,physical_appearance
58,dirty,0,0,True,female,physical_appearance
59,dirty,0,0,True,female,physical_appearance
60,dirty,0,0,True,female,physical_appearance
61,dirty,0,0,True,female,physical_appearance
62,dirty,0,0,True,female,physical_appearance
63,dirty,0,0,True,female,physical_appearance
64,dirty,0,0,True,female,physical_appearance
65,dirty,0,0,True,female,physical_appearance
66,dirty,0,0,True,female,physical_appearance
67,dirty,0,0,True,female,physical_appearance
68,dirty,0,0,True,female,physical_appearance
69,dirty,0,0,True,female,physical_appearance
70,dirty,0,0,True,female,physical_appearance
71,dirty,0,0,True,female,physical_appearance
72,dirty,0,0,True,female,physical_appearance
73,dirty,0,0,True,female,physical_appearance
74,dirty,0,0,True,female,physical_appearance
75,dirty,0,0,True,female,physical_appearance
76,dirty,0,0,True,female,physical_appearance
77,dirty,0,0,True,female,physical_appearance
78,dirty,0,0,True,female,physical_appearance
79,dirty,0,0,True,female,physical_appearance
80,dirty,0,0,True,female,physical_appearance
81,dirty,0,0,True,female,physical_appearance
82,dirty,0,0,True,female,physical_appearance
83,dirty,0,0,True,female,physical_appearance
84,dirty,0,0,True,female,physical_appearance
85,dirty,0,0,True,female,physical_appearance
86,dirty,0,0,True,female,physical_appearance
87,dirty,0,0,True,female,physical_appearance
88,dirty,0,0,True,female,physical_appearance
89,dirty,0,0,True,female,physical_appearance
90,dirty,0,0,True,female,physical_appearance
91,dirty,0,0,True,female,physical_appearance
92,dirty,0,0,True,female,physical_appearance
93,dirty,0,0,True,female,physical_appearance
94,dirty,0,0,True,female,physical_appearance
95,dirty,0,0,True,female,physical_appearance
96,dirty,0,0,True,female,physical_appearance
97,dirty,0,0,True,female,physical_appearance
98,dirty,0,0,True,female,physical_appearance
99,dirty,0,0,True,female,physical_appearance
100,dirty,0,0,True,female,physical_appearance
101,dirty,0,0,True,female,physical_appearance
102,dirty,0,0,True,female,physical_appearance
103,dirty,0,0,True,female,physical_appearance
104,dirty,0,0,True,female,physical_appearance
105,dirty,0,0,True,female,physical_appearance
106,dirty,0,0,True,female,physical_appearance
107,dirty,0,0,True,female,physical_appearance
108,dirty,0,0,True,female,physical_appearance
109,dirty,0,0,True,female,physical_appearance
110,dirty,0,0,True,female,physical_appearance
111,dirty,0,0,True,female,physical_appearance
112,dirty,0,0,True,female,physical_appearance
113,dirty,0,0,True,female,physical_appearance
114,dirty,0,0,True,female,physical_appearance
115,dirty,0,0,True,female,physical_appearance
116,dirty,0,0,True,female,physical_appearance
117,dirty,0,0,True,female,physical_appearance
118,dirty,0,0,True,female,physical_appearance
119,dirty,0,0,True,female,physical_appearance
120,dirty,0,0,True,female,physical_appearance
121,dirty,0,0,True,female,physical_appearance
122,dirty,0,0,True,female,physical_appearance
123,dirty,0,0,True,female,physical_appearance
124,dirty,0,0,True,female,physical_appearance
125,dirty,0,0,True,female,physical_appearance
126,dirty,0,0,True,female,physical_appearance
127,dirty,0,0,True,female,physical_appearance
128,dirty,0,0,True,female,physical_appearance
129,dirty,0,0,True,female,physical_appearance
130,dirty,0,0,True,female,physical_appearance
131,dirty,0,0,True,female,physical_appearance
132,dirty,0,0,True,female,physical_appearance
133,dirty,0,0,True,female,physical_appearance
134,dirty,0,0,True,female,physical_appearance
135,dirty,0,0,True,female,physical_appearance
0,discolouration,0,0,True,female,physical_appearance
1,discolouration,0,0,True,female,physical_appearance
2,discolouration,0,0,True,female,physical_appearance
3,discolouration,0,0,True,female,physical_appearance
4,discolouration,0,0,True,female,physical_appearance
5,discolouration,0,0,True,female,physical_appearance
6,discolouration,0,0,True,female,physical_appearance
7,discolouration,0,0,True,female,physical_appearance
8,discolouration,0,0,True,female,physical_appearance
9,discolouration,0,0,True,female,physical_appearance
10,discolouration,0,0,True,female,physical_appearance
11,discolouration,0,0,True,female,physical_appearance
12,discolouration,0,0,True,female,physical_appearance
13,discolouration,0,0,True,female,physical_appearance
14,discolouration,0,0,True,female,physical_appearance
15,discolouration,0,0,True,female,physical_appearance
16,discolouration,0,0,True,female,physical_appearance
17,discolouration,0,0,True,female,physical_appearance
18,discolouration,0,0,True,female,physical_appearance
19,discolouration,0,0,True,female,physical_appearance
20,discolouration,0,0,True,female,physical_appearance
21,discolouration,0,0,True,female,physical_appearance
22,discolouration,0,0,True,female,physical_appearance
23,discolouration,0,0,True,female,physical_appearance
24,discolouration,0,0,True,female,physical_appearance
25,discolouration,0,0,True,female,physical_appearance
26,discolouration,0,0,True,female,physical_appearance
27,discolouration,0,0,True,female,physical_appearance
28,discolouration,0,0,True,female,physical_appearance
29,discolouration,0,0,True,female,physical_appearance
30,discolouration,0,0,True,female,physical_appearance
31,discolouration,0,0,True,female,physical_appearance
32,discolouration,0,0,True,female,physical_appearance
33,discolouration,0,0,True,female,physical_appearance
34,discolouration,0,0,True,female,physical_appearance
35,discolouration,0,0,True,female,physical_appearance
36,discolouration,0,0,True,female,physical_appearance
37,discolouration,0,0,True,female,physical_appearance
38,discolouration,0,0,True,female,physical_appearance
39,discolouration,0,0,True,female,physical_appearance
40,discolouration,0,0,True,female,physical_appearance
41,discolouration,0,0,True,female,physical_appearance
42,discolouration,0,0,True,female,physical_appearance
43,discolouration,0,0,True,female,physical_appearance
44,discolouration,0,0,True,female,physical_appearance
45,discolouration,0,0,True,female,physical_appearance
46,discolouration,0,0,True,female,physical_appearance
47,discolouration,0,0,True,female,physical_appearance
48,discolouration,0,0,True,female,physical_appearance
49,discolouration,0,0,True,female,physical_appearance
50,discolouration,0,0,True,female,physical_appearance
51,discolouration,0,0,True,female,physical_appearance
52,discolouration,0,0,True,female,physical_appearance
53,discolouration,0,0,True,female,physical_appearance
54,discolouration,0,0,True,female,physical_appearance
55,discolouration,0,0,True,female,physical_appearance
56,discolouration,0,0,True,female,physical_appearance
57,discolouration,0,0,True,female,physical_appearance
58,discolouration,0,0,True,female,physical_appearance
59,discolouration,0,0,True,female,physical_appearance
60,discolouration,0,0,True,female,physical_appearance
61,discolouration,0,0,True,female,physical_appearance
62,discolouration,0,0,True,female,physical_appearance
63,discolouration,0,0,True,female,physical_appearance
64,discolouration,0,0,True,female,physical_appearance
65,discolouration,0,0,True,female,physical_appearance
66,discolouration,0,0,True,female,physical_appearance
67,discolouration,0,0,True,female,physical_appearance
68,discolouration,0,0,True,female,physical_appearance
69,discolouration,0,0,True,female,physical_appearance
70,discolouration,0,0,True,female,physical_appearance
71,discolouration,0,0,True,female,physical_appearance
72,discolouration,0,0,True,female,physical_appearance
73,discolouration,0,0,True,female,physical_appearance
74,discolouration,0,0,True,female,physical_appearance
75,discolouration,0,0,True,female,physical_appearance
76,discolouration,0,0,True,female,physical_appearance
77,discolouration,0,0,True,female,physical_appearance
78,discolouration,0,0,True,female,physical_appearance
79,discolouration,0,0,True,female,physical_appearance
80,discolouration,0,0,True,female,physical_appearance
81,discolouration,0,0,True,female,physical_appearance
82,discolouration,0,0,True,female,physical_appearance
83,discolouration,0,0,True,female,physical_appearance
84,discolouration,0,0,True,female,physical_appearance
85,discolouration,0,0,True,female,physical_appearance
86,discolouration,0,0,True,female,physical_appearance
87,discolouration,0,0,True,female,physical_appearance
88,discolouration,0,0,True,female,physical_appearance
89,discolouration,0,0,True,female,physical_appearance
90,discolouration,0,0,True,female,physical_appearance
91,discolouration,0,0,True,female,physical_appearance
92,discolouration,0,0,True,female,physical_appearance
93,discolouration,0,0,True,female,physical_appearance
94,discolouration,0,0,True,female,physical_appearance
95,discolouration,0,0,True,female,physical_appearance
96,discolouration,0,0,True,female,physical_appearance
